Database,Record Type,Data Element,Value,Term,SubmissionType,Average,Standard Deviation
SDB,1,DE1057-MILITARY-STATUS,Z,2,E,0,0
SDB,1,DE1057-MILITARY-STATUS,Z,3,B,0,0
SDB,1,DE1057-MILITARY-STATUS,Z,3,E,0,0
SDB,1,DE1058-SINGLE-PARENT,X,1,E,0,0
SDB,1,DE1058-SINGLE-PARENT,X,2,B,0,0
SDB,1,DE1058-SINGLE-PARENT,X,2,E,0,0
SDB,1,DE1058-SINGLE-PARENT,X,3,B,0,0
SDB,1,DE1058-SINGLE-PARENT,X,3,E,0,0
SDB,1,DE1058-SINGLE-PARENT,B,1,E,0,0
SDB,1,DE1058-SINGLE-PARENT,B,2,B,0,0
SDB,1,DE1058-SINGLE-PARENT,B,2,E,0,0
SDB,1,DE1058-SINGLE-PARENT,B,3,B,0,0
SDB,1,DE1058-SINGLE-PARENT,B,3,E,0,0
SDB,1,DE1058-SINGLE-PARENT,S,1,E,0,0
SDB,1,DE1058-SINGLE-PARENT,S,2,B,0,0
SDB,1,DE1058-SINGLE-PARENT,S,2,E,0,0
SDB,1,DE1058-SINGLE-PARENT,S,3,B,0,0
SDB,1,DE1058-SINGLE-PARENT,S,3,E,0,0
SDB,1,DE1058-SINGLE-PARENT,W,1,E,0,0
SDB,1,DE1058-SINGLE-PARENT,W,2,B,0,0
SDB,1,DE1058-SINGLE-PARENT,W,2,E,0,0
SDB,1,DE1058-SINGLE-PARENT,W,3,B,0,0
SDB,1,DE1058-SINGLE-PARENT,W,3,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,Z,1,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,Z,2,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,Z,2,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,Z,3,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,Z,3,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,A,1,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,A,2,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,A,2,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,A,3,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,A,3,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,B,1,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,B,2,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,B,2,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,B,3,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,B,3,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,C,1,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,C,2,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,C,2,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,C,3,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,C,3,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,D,1,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,D,2,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,D,2,E,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,D,3,B,0,0
SDB,1,DE1059-DISPLACED_HOMEMAKER,D,3,E,0,0
SDB,1,DE1060-EX-OFFENDER,Z,1,E,0,0
SDB,1,DE1060-EX-OFFENDER,Z,2,B,0,0
SDB,1,DE1060-EX-OFFENDER,Z,2,E,0,0
SDB,1,DE1060-EX-OFFENDER,Z,3,B,0,0
SDB,1,DE1060-EX-OFFENDER,Z,3,E,0,0
SDB,1,DE1060-EX-OFFENDER,A,1,E,0,0
SDB,1,DE1060-EX-OFFENDER,A,2,B,0,0
SDB,1,DE1060-EX-OFFENDER,A,2,E,0,0
SDB,1,DE1060-EX-OFFENDER,A,3,B,0,0
SDB,1,DE1060-EX-OFFENDER,A,3,E,0,0
SDB,1,DE1060-EX-OFFENDER,N,1,E,0,0
SDB,1,DE1060-EX-OFFENDER,N,2,B,0,0
SDB,1,DE1060-EX-OFFENDER,N,2,E,0,0
SDB,1,DE1060-EX-OFFENDER,N,3,B,0,0
SDB,1,DE1060-EX-OFFENDER,N,3,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,Z,1,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,Z,2,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,Z,2,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,Z,3,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,Z,3,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,A,1,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,A,2,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,A,2,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,A,3,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,A,3,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,B,1,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,B,2,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,B,2,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,B,3,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,B,3,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,C,1,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,C,2,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,C,2,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,C,3,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,C,3,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,D,1,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,D,2,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,D,2,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,D,3,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,D,3,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,N,1,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,N,2,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,N,2,E,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,N,3,B,0,0
SDB,1,DE1061-HOMELESS-RUNAWAY,N,3,E,0,0
SDB,1,DE1062-EMP-BARRIER,Z,1,E,0,0
SDB,1,DE1062-EMP-BARRIER,Z,2,B,0,0
SDB,1,DE1062-EMP-BARRIER,Z,2,E,0,0
SDB,1,DE1062-EMP-BARRIER,Z,3,B,0,0
SDB,1,DE1062-EMP-BARRIER,Z,3,E,0,0
SDB,1,DE1062-EMP-BARRIER,C,1,E,0,0
SDB,1,DE1062-EMP-BARRIER,C,2,B,0,0
SDB,1,DE1062-EMP-BARRIER,C,2,E,0,0
SDB,1,DE1062-EMP-BARRIER,C,3,B,0,0
SDB,1,DE1062-EMP-BARRIER,C,3,E,0,0
SDB,1,DE1062-EMP-BARRIER,N,1,E,0,0
SDB,1,DE1062-EMP-BARRIER,N,2,B,0,0
SDB,1,DE1062-EMP-BARRIER,N,2,E,0,0
SDB,1,DE1062-EMP-BARRIER,N,3,B,0,0
SDB,1,DE1062-EMP-BARRIER,N,3,E,0,0
SDB,1,DE1063-MIGRANT-WORK,Z,1,E,0,0
SDB,1,DE1063-MIGRANT-WORK,Z,2,B,0,0
SDB,1,DE1063-MIGRANT-WORK,Z,2,E,0,0
SDB,1,DE1063-MIGRANT-WORK,Z,3,B,0,0
SDB,1,DE1063-MIGRANT-WORK,Z,3,E,0,0
SDB,1,DE1063-MIGRANT-WORK,A,1,E,0,0
SDB,1,DE1063-MIGRANT-WORK,A,2,B,0,0
SDB,1,DE1063-MIGRANT-WORK,A,2,E,0,0
SDB,1,DE1063-MIGRANT-WORK,A,3,B,0,0
SDB,1,DE1063-MIGRANT-WORK,A,3,E,0,0
SDB,1,DE1063-MIGRANT-WORK,B,1,E,0,0
SDB,1,DE1063-MIGRANT-WORK,B,2,B,0,0
SDB,1,DE1063-MIGRANT-WORK,B,2,E,0,0
SDB,1,DE1063-MIGRANT-WORK,B,3,B,0,0
SDB,1,DE1063-MIGRANT-WORK,B,3,E,0,0
SDB,1,DE1063-MIGRANT-WORK,N,1,E,0,0
SDB,1,DE1063-MIGRANT-WORK,N,2,B,0,0
SDB,1,DE1063-MIGRANT-WORK,N,2,E,0,0
SDB,1,DE1063-MIGRANT-WORK,N,3,B,0,0
SDB,1,DE1063-MIGRANT-WORK,N,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,Z,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,Z,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,Z,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,Z,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,Z,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,1,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,1,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,1,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,1,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,1,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,2,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,2,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,2,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,2,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,2,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,3,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,3,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,3,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,3,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,3,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,4,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,4,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,4,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,4,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,4,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,5,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,5,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,5,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,5,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,5,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,6,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,6,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,6,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,6,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,6,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,7,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,7,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,7,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,7,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,7,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,8,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,8,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,8,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,8,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,8,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,9,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,9,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,9,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,9,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,9,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,10,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,10,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,10,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,10,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,10,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,11,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,11,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,11,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,11,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,11,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,12,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,12,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,12,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,12,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,12,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,D1,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,D1,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,D1,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,D1,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,D1,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,G1,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,G1,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,G1,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,G1,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,G1,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,15,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,15,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,15,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,15,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,15,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,16,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,16,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,16,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,16,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,16,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,17,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,17,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,17,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,17,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,17,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,18,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,18,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,18,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,18,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,18,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,19,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,19,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,19,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,19,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,19,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,20,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,20,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,20,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,20,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,20,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,21,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,21,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,21,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,21,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,21,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,22,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,22,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,22,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,22,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,22,3,E,0,0
SDB,1,DE1064-LVL-SCHOOL,ZZ,1,E,0,0
SDB,1,DE1064-LVL-SCHOOL,ZZ,2,B,0,0
SDB,1,DE1064-LVL-SCHOOL,ZZ,2,E,0,0
SDB,1,DE1064-LVL-SCHOOL,ZZ,3,B,0,0
SDB,1,DE1064-LVL-SCHOOL,ZZ,3,E,0,0
SDB,2,DE1102,NN,1,E,0,0
SDB,2,DE1102,NN,2,B,0,0
SDB,2,DE1102,NN,2,E,0,0
SDB,2,DE1102,NN,3,B,0,0
SDB,2,DE1102,NN,3,E,0,0
SDB,2,DE1102,L,1,E,0.7914902,0.0354116090171296
SDB,2,DE1102,L,2,B,0.803655,0.00974945313441475
SDB,2,DE1102,L,2,E,0.7871215,0.0259029173269041
SDB,2,DE1102,L,3,B,0.8122462,0.00974945313441475
SDB,2,DE1102,L,3,E,0.7970937,0.0246900637015589
SDB,2,DE1102,N,1,E,0.2083703,0.035246874274431
SDB,2,DE1102,N,2,B,0.196345,0.00974949743774179
SDB,2,DE1102,N,2,E,0.2127788,0.0258379812047269
SDB,2,DE1102,N,3,B,0.1877538,0.00974949743774179
SDB,2,DE1102,N,3,E,0.2025827,0.0243359311144286
SDB,2,DE1103,X,1,E,0.0001395427,0.000441272852417387
SDB,2,DE1103,X,2,B,0,0
SDB,2,DE1103,X,2,E,9.963312E-05,0.000281805024400473
SDB,2,DE1103,X,3,B,0,0
SDB,2,DE1103,X,3,E,0.0003235418,0.000915114326352131
SDB,2,DE1103,M,1,E,0.2775367,0.0493594897407589
SDB,2,DE1103,M,2,B,0.3086399,0.00370840946448066
SDB,2,DE1103,M,2,E,0.2800587,0.0499115527325683
SDB,2,DE1103,M,3,B,0.3049298,0.00370840946448066
SDB,2,DE1103,M,3,E,0.2786661,0.0512918677244889
SDB,2,DE1103,N,1,E,0.02127284,0.0160969530811806
SDB,2,DE1103,N,2,B,0.02200665,0.00367346848717414
SDB,2,DE1103,N,2,E,0.01505544,0.011450620568251
SDB,2,DE1103,N,3,B,0.02158728,0.00367346848717414
SDB,2,DE1103,N,3,E,0.01627894,0.011671413882562
SDB,2,DE1103,O,1,E,0.01610239,0.00868071594824675
SDB,2,DE1103,O,2,B,0.01292436,0.00170075208627228
SDB,2,DE1103,O,2,E,0.01258051,0.00720541227528231
SDB,2,DE1103,O,3,B,0.01368338,0.00170075208627228
SDB,2,DE1103,O,3,E,0.01223696,0.00671036508446982
SDB,2,DE1103,R,1,E,0.3079931,0.0639753602346762
SDB,2,DE1103,R,2,B,0.3328212,0.00249743456695178
SDB,2,DE1103,R,2,E,0.3010696,0.0607649143447646
SDB,2,DE1103,R,3,B,0.335058,0.00249743456695178
SDB,2,DE1103,R,3,E,0.3004453,0.0633894162825079
SDB,2,DE1103,S,1,E,0.03613059,0.0246320517366057
SDB,2,DE1103,S,2,B,0.03754182,0.00564948834420433
SDB,2,DE1103,S,2,E,0.03045324,0.0226143266803581
SDB,2,DE1103,S,3,B,0.04333236,0.00564948834420433
SDB,2,DE1103,S,3,E,0.02991318,0.0217065900932146
SDB,2,DE1103,W,1,E,0.2554991,0.0428506152971875
SDB,2,DE1103,W,2,B,0.2860662,0.00984050261513974
SDB,2,DE1103,W,2,E,0.265437,0.0427275253347566
SDB,2,DE1103,W,3,B,0.2814092,0.00984050261513974
SDB,2,DE1103,W,3,E,0.2638074,0.0442276829766653
SDB,2,DE1104,X,1,E,0.0001395427,0.000441272852417387
SDB,2,DE1104,X,2,B,0,0
SDB,2,DE1104,X,2,E,9.963312E-05,0.000281805024400473
SDB,2,DE1104,X,3,B,0,0
SDB,2,DE1104,X,3,E,0.0003235418,0.000915114326352131
SDB,2,DE1104,A,1,E,0,0
SDB,2,DE1104,A,2,B,0,0
SDB,2,DE1104,A,2,E,0,0
SDB,2,DE1104,A,3,B,0,0
SDB,2,DE1104,A,3,E,0,0
SDB,2,DE1104,B,1,E,0.165497,0.150262487733836
SDB,2,DE1104,B,2,B,0.3718563,0.0319595816386236
SDB,2,DE1104,B,2,E,0.1569873,0.158544573773114
SDB,2,DE1104,B,3,B,0.3866881,0.0319595816386236
SDB,2,DE1104,B,3,E,0.1710744,0.165947325359112
SDB,2,DE1104,C,1,E,0.3878907,0.165211013327963
SDB,2,DE1104,C,2,B,0.2307196,0.0481921667416569
SDB,2,DE1104,C,2,E,0.4031812,0.166275939843936
SDB,2,DE1104,C,3,B,0.2135078,0.0481921667416569
SDB,2,DE1104,C,3,E,0.3922852,0.170506875706129
SDB,2,DE1104,D,1,E,9.728551E-05,0.000118763804022108
SDB,2,DE1104,D,2,B,3.676959E-05,3.10711060227898E-05
SDB,2,DE1104,D,2,E,0.0006632681,0.000793105465204321
SDB,2,DE1104,D,3,B,1.402377E-05,3.10711060227898E-05
SDB,2,DE1104,D,3,E,8.836669E-05,8.46749216479082E-05
SDB,2,DE1104,E,1,E,0.08782679,0.0192756365077581
SDB,2,DE1104,E,2,B,0.1241464,0.00164204040777954
SDB,2,DE1104,E,2,E,0.1041812,0.0189796742666246
SDB,2,DE1104,E,3,B,0.1179621,0.00164204040777954
SDB,2,DE1104,E,3,E,0.101052,0.0198771837285789
SDB,2,DE1104,F,1,E,0,0
SDB,2,DE1104,F,2,B,0,0
SDB,2,DE1104,F,2,E,0,0
SDB,2,DE1104,F,3,B,0,0
SDB,2,DE1104,F,3,E,0,0
SDB,2,DE1104,G,1,E,0,0
SDB,2,DE1104,G,2,B,0,0
SDB,2,DE1104,G,2,E,0,0
SDB,2,DE1104,G,3,B,0,0
SDB,2,DE1104,G,3,E,0,0
SDB,2,DE1104,H,1,E,0.07495844,0.0125089394133097
SDB,2,DE1104,H,2,B,0.09243978,0.000918111478373414
SDB,2,DE1104,H,2,E,0.08956593,0.0121300830927915
SDB,2,DE1104,H,3,B,0.09071894,0.000918111478373414
SDB,2,DE1104,H,3,E,0.08443908,0.0100939839822248
SDB,2,DE1104,I,1,E,0,0
SDB,2,DE1104,I,2,B,0,0
SDB,2,DE1104,I,2,E,0,0
SDB,2,DE1104,I,3,B,0,0
SDB,2,DE1104,I,3,E,0,0
SDB,2,DE1104,J,1,E,0.07542177,0.0482879844024269
SDB,2,DE1104,J,2,B,0.07064463,0.0112603711975807
SDB,2,DE1104,J,2,E,0.05328165,0.0379776267980312
SDB,2,DE1104,J,3,B,0.06945776,0.0112603711975807
SDB,2,DE1104,J,3,E,0.05389189,0.0385460049895845
SDB,2,DE1104,K,1,E,0,0
SDB,2,DE1104,K,2,B,0,0
SDB,2,DE1104,K,2,E,0,0
SDB,2,DE1104,K,3,B,0,0
SDB,2,DE1104,K,3,E,0,0
SDB,2,DE1104,L,1,E,0.01610239,0.00868071594824675
SDB,2,DE1104,L,2,B,0.01292436,0.00170075208627228
SDB,2,DE1104,L,2,E,0.01258051,0.00720541227528231
SDB,2,DE1104,L,3,B,0.01368338,0.00170075208627228
SDB,2,DE1104,L,3,E,0.01223696,0.00671036508446982
SDB,2,DE1104,M,1,E,0,0
SDB,2,DE1104,M,2,B,0,0
SDB,2,DE1104,M,2,E,0,0
SDB,2,DE1104,M,3,B,0,0
SDB,2,DE1104,M,3,E,0,0
SDB,2,DE1104,N,1,E,0,0
SDB,2,DE1104,N,2,B,0,0
SDB,2,DE1104,N,2,E,0,0
SDB,2,DE1104,N,3,B,0,0
SDB,2,DE1104,N,3,E,0,0
SDB,2,DE1104,P,1,E,0,0
SDB,2,DE1104,P,2,B,0,0
SDB,2,DE1104,P,2,E,0,0
SDB,2,DE1104,P,3,B,0,0
SDB,2,DE1104,P,3,E,0,0
SDB,2,DE1104,Q,1,E,0,0
SDB,2,DE1104,Q,2,B,0,0
SDB,2,DE1104,Q,2,E,0,0
SDB,2,DE1104,Q,3,B,0,0
SDB,2,DE1104,Q,3,E,0,0
SDB,2,DE1104,R,1,E,0.07720363,0.0526447876568419
SDB,2,DE1104,R,2,B,0.07598758,0.0112278437586265
SDB,2,DE1104,R,2,E,0.06109821,0.0457755954842233
SDB,2,DE1104,R,3,B,0.08970118,0.0112278437586265
SDB,2,DE1104,R,3,E,0.06187255,0.045557312241653
SDB,2,DE1104,S,1,E,0,0
SDB,2,DE1104,S,2,B,0,0
SDB,2,DE1104,S,2,E,0,0
SDB,2,DE1104,S,3,B,0,0
SDB,2,DE1104,S,3,E,0,0
SDB,2,DE1104,T,1,E,0,0
SDB,2,DE1104,T,2,B,0,0
SDB,2,DE1104,T,2,E,0,0
SDB,2,DE1104,T,3,B,0,0
SDB,2,DE1104,T,3,E,0,0
SDB,2,DE1104,U,1,E,0,0
SDB,2,DE1104,U,2,B,0,0
SDB,2,DE1104,U,2,E,0,0
SDB,2,DE1104,U,3,B,0,0
SDB,2,DE1104,U,3,E,0,0
SDB,2,DE1104,V,1,E,0.0295368,0.0148624062234468
SDB,2,DE1104,V,2,B,0.02124455,0.00849699062632876
SDB,2,DE1104,V,2,E,0.02311516,0.0121360962914285
SDB,2,DE1104,V,3,B,0.01826666,0.00849699062632876
SDB,2,DE1104,V,3,E,0.02440748,0.0133068819811296
SDB,2,DE1104,W,1,E,0.08532578,0.181377485593924
SDB,2,DE1104,W,2,B,0,0
SDB,2,DE1104,W,2,E,0.09524598,0.178334566311422
SDB,2,DE1104,W,3,B,0,0
SDB,2,DE1104,W,3,E,0.0983285,0.184184094236525
SDB,2,DE1106,X,1,E,0.0001395427,0.000441272852417387
SDB,2,DE1106,X,2,B,0,0
SDB,2,DE1106,X,2,E,9.963312E-05,0.000281805024400473
SDB,2,DE1106,X,3,B,0,0
SDB,2,DE1106,X,3,E,0.0003235418,0.000915114326352131
SDB,2,DE1106,H,1,E,0,0
SDB,2,DE1106,H,2,B,0,0
SDB,2,DE1106,H,2,E,0,0
SDB,2,DE1106,H,3,B,0,0
SDB,2,DE1106,H,3,E,0,0
SDB,2,DE1106,N,1,E,0.05752548,0.0205505077602529
SDB,2,DE1106,N,2,B,0.07682655,0.0187997052102523
SDB,2,DE1106,N,2,E,0.06894337,0.0224704815999255
SDB,2,DE1106,N,3,B,0.06844191,0.0187997052102523
SDB,2,DE1106,N,3,E,0.07402113,0.0349277409583791
SDB,2,DE1106,O,1,E,0.03107717,0.00627998427536189
SDB,2,DE1106,O,2,B,0.02520974,0.00179953293926664
SDB,2,DE1106,O,2,E,0.03008943,0.00566511904049239
SDB,2,DE1106,O,3,B,0.0253417,0.00179953293926664
SDB,2,DE1106,O,3,E,0.0307983,0.00711556012451484
SDB,2,DE1106,Q,1,E,0.1982646,0.102013527470768
SDB,2,DE1106,Q,2,B,0.1808011,0.0157034785244533
SDB,2,DE1106,Q,2,E,0.1500756,0.0871306700890835
SDB,2,DE1106,Q,3,B,0.191109,0.0157034785244533
SDB,2,DE1106,Q,3,E,0.1524089,0.0878532054467266
SDB,2,DE1106,Y,1,E,0.176342,0.0320598746125647
SDB,2,DE1106,Y,2,B,0.1673382,0.0089058135745602
SDB,2,DE1106,Y,2,E,0.1634692,0.0305976574619054
SDB,2,DE1106,Y,3,B,0.1727962,0.0089058135745602
SDB,2,DE1106,Y,3,E,0.1669396,0.0359838691789808
SDB,2,DE1106,X,1,E,0.105403,0.177950932602726
SDB,2,DE1106,X,2,B,0.05868096,0.0455904020310213
SDB,2,DE1106,X,2,E,0.1170927,0.176499424343356
SDB,2,DE1106,X,3,B,0.06491123,0.0455904020310213
SDB,2,DE1106,X,3,E,0.1222496,0.180033646442814
SDB,3,DE1201,Z,1,E,0.4313878,0.073157806726141
SDB,3,DE1201,Z,2,B,0.4911434,0.0342552287724094
SDB,3,DE1201,Z,2,E,0.4703298,0.0796232341268271
SDB,3,DE1201,Z,3,B,0.4773999,0.0342552287724094
SDB,3,DE1201,Z,3,E,0.4535825,0.0899442486692116
